id,day_order_num,p0,p1,p2,json,timestamp,date
634,104,2,0,0,"{""0"":2,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T19:00:55.076Z""}",21:00:55.083971,23.08.2023
635,105,2,0,0,"{""0"":2,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T19:01:30.961Z""}",21:01:30.967051,23.08.2023
636,106,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T19:10:36.572Z""}",21:10:36.579329,23.08.2023
637,107,1,0,1,"{""0"":1,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T19:12:58.452Z""}",21:12:58.458653,23.08.2023
638,108,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T19:25:44.660Z""}",21:25:44.667416,23.08.2023
639,109,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T19:28:55.937Z""}",21:28:55.944061,23.08.2023
640,110,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T19:31:09.212Z""}",21:31:09.219093,23.08.2023
641,111,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T19:34:44.244Z""}",21:34:44.250910,23.08.2023
642,112,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T19:43:53.000Z""}",21:43:53.008162,23.08.2023
643,113,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T20:20:54.708Z""}",22:20:54.714971,23.08.2023
644,114,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T20:21:37.465Z""}",22:21:37.471451,23.08.2023
645,115,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T20:25:39.833Z""}",22:25:39.839539,23.08.2023
646,116,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T20:26:52.685Z""}",22:26:52.692236,23.08.2023
